Number of header lines; NASA Ames sub-format code,44,3010
Name of data creator,None
Institute of data creator,Data held at British Atmospheric Data Centre (BADC), Rutherford Appleton Laboratory, UK.
Instrument or model name,None
Project name,None
File number; Total number of files,1,1
Starting date of data (YYYY MM DD); File creation date (YYYY MM DD),999 999 999,2021 3 22
Interval between coordinate variable values (zero if not used),0.5,0.5,0
Length of coordinate variables,8,6
Number of coordinate variable values explicity defined in header,3,3
Values of coordinate variable,-91.750,-91.250,-90.750
Values of coordinate variable,16.250,16.750,17.250
Name of coordinate variable (with units) 1,longitude (degrees_east)
Name of coordinate variable (with units) 2,latitude (degrees_north)
Name of coordinate variable (with units) 3,time (days since 1900-1-1)
Number of primary variables defined,1
Scale factors for each primary variable,1
Missing values for each primary variable,-9999.999
Name of primary variable (with units) 1,near-surface temperature (degrees Celsius)
Number of auxiliary variables,0
Number of lines of special comments,12
Special comments line 1,==== Special Comments follow ====
Special comments line 2,=== Additional Variable Attributes defined in the source file ===
Special comments line 3,== Variable attributes from source (NetCDF) file follow ==
Special comments line 4,  Variable tmp: near-surface temperature (degrees Celsius)
Special comments line 5,    correlation_decay_distance = 1200.0
Special comments line 6,    name = variable_217
Special comments line 7,    _FillValue = -9999.999
Special comments line 8,    datatype = Float
Special comments line 9,    long_name = near-surface temperature
Special comments line 10,    units = degrees Celsius
Special comments line 11,== Variable attributes from source (NetCDF) file end ==
Special comments line 12,==== Special Comments end ====
Number of lines of normal comments,10
Normal comments line 1,Comment = Access to these data is available to any registered CEDA user.
Normal comments line 2,Title = CRU TS4.04
Normal comments line 3,Institution = Data held at British Atmospheric Data Centre, RAL, UK.
Normal comments line 4,Contact = support@ceda.ac.uk
Normal comments line 5,References = Information on the data is available at http://badc.nerc.ac.uk/data/cru/
Normal comments line 6,Calendar = gregorian
Normal comments line 7,Conventions = CF-1.4
Normal comments line 8,Id = none
Normal comments line 9,History = Thu 16 Apr 2020 02:46:38 BST : User ianharris : Program makegridsauto.for called by update.for [2020-11-3 16:7:33] /usr/local/cows_venv_py27/cows_venv/bin/cdscan --exclude stn -x cdmls/cru_ts_4.04_gridded.xml -t time /badc/cru/data/cru_ts/cru_ts_4.04/data/cld/cru_ts4.04.1901.2019.cld.dat.nc /badc/cru/data/cru_ts/cru_ts_4.04/data/dtr/cru_ts4.04.1901.2019.dtr.dat.nc /bad ...
Normal comments line 10,2021-22-38T10:38:02 - Data extracted by Web Processing Service process.
Data section,26678.0
Data section,17.9,22.1,23.5,24.0,22.9,21.7,23.2,24.8
Data section,20.6,21.5,23.2,23.8,22.7,21.4,20.5,23.5
Data section,22.1,22.8,23.4,23.4,22.7,22.6,22.7,23.5
Data section,23.8,23.4,23.1,23.0,22.5,22.7,23.3,23.8
Data section,23.8,23.5,23.2,22.9,22.3,22.2,23.1,23.8
Data section,23.9,23.7,23.2,22.8,22.3,22.3,23.0,23.6
Data section,26708.0
Data section,18.0,22.2,23.6,24.0,22.8,21.7,23.0,24.6
Data section,20.4,21.4,23.2,23.7,22.6,21.3,20.4,23.0
Data section,22.1,22.9,23.5,23.5,22.7,22.5,22.4,23.3
Data section,24.0,23.6,23.4,23.1,22.5,22.7,23.3,23.7
Data section,24.0,23.6,23.2,22.9,22.5,22.3,23.0,23.7
Data section,23.7,23.6,23.2,22.9,22.6,22.5,23.0,23.5
Data section,26737.0
Data section,21.3,25.1,26.5,26.8,25.8,24.6,25.9,27.5
Data section,24.0,24.8,26.5,26.8,25.6,24.4,23.5,25.8
Data section,25.8,26.4,27.0,26.8,25.7,25.3,25.2,26.0
Data section,27.7,27.2,27.0,26.7,25.8,25.8,26.1,26.5
Data section,27.5,27.3,27.0,26.7,26.1,25.7,26.1,26.3
Data section,27.1,27.3,27.1,26.9,26.4,26.1,26.2,26.4
Data section,26768.0
Data section,21.7,25.9,27.4,27.8,26.6,25.4,26.6,28.3
Data section,24.7,25.5,27.5,27.9,26.7,25.5,24.6,26.7
Data section,26.7,27.5,28.2,28.1,27.0,26.6,26.3,26.6
Data section,28.9,28.6,28.3,28.1,27.2,27.0,27.0,26.9
Data section,28.8,28.7,28.5,28.3,27.5,27.0,27.0,26.9
Data section,28.1,28.6,28.5,28.3,27.9,27.4,27.1,27.0
Data section,26798.0
Data section,21.8,26.1,27.6,28.1,27.2,26.1,27.3,28.3
Data section,24.8,26.0,27.8,28.5,27.4,26.3,25.5,27.3
Data section,27.3,28.1,28.7,28.5,27.8,27.4,27.0,27.3
Data section,29.5,29.2,28.9,28.6,27.9,27.7,27.7,27.6
Data section,29.5,29.3,29.0,28.7,28.1,27.6,27.7,27.4
Data section,28.7,29.3,29.0,28.8,28.3,27.9,27.8,27.7
Data section,26829.0
Data section,21.3,25.6,27.3,27.7,26.9,26.1,27.3,28.0
Data section,24.4,25.6,27.5,28.0,27.2,26.2,25.4,27.3
Data section,26.7,27.6,28.3,28.1,27.4,27.2,26.9,27.2
